o0900122	EASL0080	BAD₃~b2	I	BAD3~b2	archsigns/BAD3~b2.jpg	12727	126E3	
o0900124	EASL0081	BAHAR₂~a	I	BAHAR2~a	archsigns/BAHAR2~a.jpg	12729	126E5	
o0900126	EASL0082	BAHAR₂~b	I	BAHAR2~b	archsigns/BAHAR2~b.jpg	1272B	126E7	
o0900128	EASL0083	BAHAR₂~c	I	BAHAR2~c	archsigns/BAHAR2~c.jpg	1272C	126E8	
o0900130	EASL0084	BALA~a	I	BALA~a	archsigns/BALA~a.jpg	1272D	126E9	
o0900131	EASL0085	BALA~b	I	BALA~b	archsigns/BALA~b.jpg	1272F	126EB	
o0900133	EASL0086	BALAG	I	BALAG	archsigns/BALAG.jpg	12731	126ED	
o0900136	EASL0087	BAN~a	I	BAN~a	archsigns/BAN~a.jpg	12734	126F0	
o0900139	EASL0088	BAN~b	I	BAN~b	archsigns/BAN~b.jpg	12735	126F1	
o0900141	EASL0089	BANŠUR~a	I	BANSZUR~a	archsigns/BANSZUR~a.jpg	12736	126F2	
o0900146	EASL0090	BANŠUR~a@t	I	BANSZUR~a@t	archsigns/BANSZUR~a@t.jpg	12737	126F3	
o0900142	EASL0091	BANŠUR~b1	I	BANSZUR~b1	archsigns/BANSZUR~b1.jpg	12738	126F4	
o0900143	EASL0092	BANŠUR~b2	I	BANSZUR~b2	archsigns/BANSZUR~b2.jpg	12739	126F5	
o0900144	EASL0093	BANŠUR~c	I	BANSZUR~c	archsigns/BANSZUR~c.jpg	1273A	126F6	
o0900148	EASL0094	BAPPIR~a	I	BAPPIR~a	archsigns/BAPPIR~a.jpg	1273B	126F7	
o0900149	EASL0095	BAPPIR~b	I	BAPPIR~b	archsigns/BAPPIR~b.jpg	1273C	126F8	
o0900150	EASL0096	BAPPIR~c	I	BAPPIR~c	archsigns/BAPPIR~c.jpg	1273D	126F9	
o0900151	EASL0097	BAPPIR~d	I	BAPPIR~d	archsigns/BAPPIR~d.jpg	1273E	126FA	
o0900152	EASL0098	BAPPIR~e	I	BAPPIR~e	archsigns/BAPPIR~e.jpg	1273F	126FB	
o0900153	EASL0099	BAPPIR~f	I	BAPPIR~f	archsigns/BAPPIR~f.jpg	12740	126FC	
o0900154	EASL0100	BAR	I	BAR	archsigns/BAR.jpg	12741	126FD	
o0900158	EASL0101	BARA₂~a	I	BARA2~a	archsigns/BARA2~a.jpg	12743	126FF	
o0900160	EASL0102	BARA₂~b	I	BARA2~b	archsigns/BARA2~b.jpg	12745	12701	
o0900162	EASL0103	BARA₃	I	BARA3	archsigns/BARA3.jpg	12746	12702	
o0900163	EASL0104	BAU405	I	|UET2.405|	archsigns/|UET2.405|.jpg	12AA5	F2AA5	
o0900165	EASL0105	BIR~a	I	BIR~a	archsigns/BIR~a.jpg	12747	12703	
o0900166	EASL0106	BIR~b	I	BIR~b	archsigns/BIR~b.jpg	12748	12704	
o0900167	EASL0107	BIR~c	I	BIR~c	archsigns/BIR~c.jpg	12749	12705	
o0900169	EASL0108	BIR₃~a	I	BIR3~a	archsigns/BIR3~a.jpg	1274B	12707	
o0900171	EASL0109	BIR₃~b	I	BIR3~b	archsigns/BIR3~b.jpg	1274D	12709	
o0900173	EASL0110	BIR₃~c	I	BIR3~c	archsigns/BIR3~c.jpg	1274E	1270A	
o0900175	EASL0111	BU~a	I	BU~a	archsigns/BU~a.jpg	12750	12713	
o0900199	EASL0112	|BU~a+DU₆~a|	I	|BU~a+DU6~a|	archsigns/|BU~a+DU6~a|.jpg	12C66	1270D	
o0900185	EASL0113	|BU~a×GIŠ@t|	I	|BU~axGISZ@t|	archsigns/|BU~axGISZ@t|.jpg	12C67	1270E	
o0900187	EASL0114	|BU~a×1(N58)|	I	|BU~ax1(N58)|	archsigns/|BU~ax1(N58)|.jpg	12C5E	1270F	
o0900191	EASL0115	|(BU~a&BU~a).NA₂~a|	I	|(BU~a&BU~a).NA2~a|	archsigns/|(BU~a&BU~a).NA2~a|.jpg	12C61	12711	
o0900193	EASL0116	|(BU~a&BU~a).NA₂~b|	I	|(BU~a&BU~a).NA2~b|	archsigns/|(BU~a&BU~a).NA2~b|.jpg	12C63	F2C63	
o0900197	EASL0117	|(BU~a&BU~a).X|	I	|(BU~a&BU~a).X|	archsigns/|(BU~a&BU~a).X|.jpg	12C64	12712	
o0900183	EASL0118	|BU~a~v1×A|	I	|BU~axA|	archsigns/|BU~axA|.jpg	12C5F	12714	
o0903398	EASL0119	|(BU~a~v1%BU~a~v1).NA₂~a@n|	I	|(BU~a&BU~a).NA2~a@n|	archsigns/|(BU~a&BU~a).NA2~a@n|.jpg	12C62	12715	
o0900177	EASL0120	BU~b	I	BU~b	archsigns/BU~b.jpg	12751	12716	
o0900181	EASL0121	|BU~b.NA₂~a~v1|	I	|BU~b.NA2~a|	archsigns/|BU~b.NA2~a|.jpg	12C68	12717	
o0900205	EASL0122	BU₃	I	BU3	archsigns/BU3.jpg	12752	12718	
o0900206	EASL0123	BULUG	I	BULUG	archsigns/BULUG.jpg	12753	12719	
o0900207	EASL0124	BULUG₃	I	BULUG3	archsigns/BULUG3.jpg	12754	1271A	
o0900211	EASL0125	BUR~a	I	BUR~a	archsigns/BUR~a.jpg	12755	1271B	
o0900212	EASL0126	BUR~b	I	BUR~b	archsigns/BUR~b.jpg	12756	1271C	
o0900213	EASL0127	BUR~c	I	BUR~c	archsigns/BUR~c.jpg	12757	1271D	
o0900214	EASL0128	BUR~d	I	BUR~d	archsigns/BUR~d.jpg	12758	1271E	
o0900215	EASL0129	BUR₂	I	BUR2	archsigns/BUR2.jpg	12759	1271F	
o0900217	EASL0130	DA~a	I	DA~a	archsigns/DA~a.jpg	1275A	12720	
o0900222	EASL0131	|DA~a.LIŠ|	I	|DA~a.LISZ|	archsigns/|DA~a.LISZ|.jpg	12C69	12721	
o0900218	EASL0132	DA~b	I	DA~b	archsigns/DA~b.jpg	1275B	12722	
o0900219	EASL0133	DA~c	I	DA~c	archsigns/DA~c.jpg	1275C	12723	
o0900220	EASL0134	DA~d	I	DA~d	archsigns/DA~d.jpg	1275D	12724	
o0900223	EASL0135	DAG	I	DAG	archsigns/DAG.jpg	1275E	F275E	
o0900224	EASL0136	DAH	I	DAH	archsigns/DAH.jpg	1275F	12725	
o0900225	EASL0137	DAM	I	DAM	archsigns/DAM.jpg	12760	12726	
o0900226	EASL0138	DANNA	I	DANNA	archsigns/DANNA.jpg	12761	12727	
o0900228	EASL0139	DAR~a	I	DAR~a	archsigns/DAR~a.jpg	12762	12728	
o0900233	EASL0140	|DAR~a×A|	I	|DAR~axA|	archsigns/|DAR~axA|.jpg	12C6A	12729	
o0900229	EASL0141	DAR~b	I	DAR~b	archsigns/DAR~b.jpg	12763	1272A	
o0900230	EASL0142	DAR~c	I	DAR~c	archsigns/DAR~c.jpg	12764	1272B	
o0900231	EASL0143	DAR~d	I	DAR~d	archsigns/DAR~d.jpg	12765	1272C	
o0900235	EASL0144	DARA₃~a	I	DARA3~a	archsigns/DARA3~a.jpg	12766	1272D	
o0900236	EASL0145	DARA₃~b	I	DARA3~b	archsigns/DARA3~b.jpg	12767	1272E	
o0900237	EASL0146	DARA₃~c	I	DARA3~c	archsigns/DARA3~c.jpg	12769	12732	
o0900241	EASL0147	|DARA₃~c×KAR₂~b|	I	|DARA3~cxKAR2|	archsigns/|DARA3~cxKAR2|.jpg	12C6B	12730	
o0900246	EASL0148	|DARA₃~c×(KAR₂~c.ŠE~a)|	I	|DARA3~cx(KAR2.SZE~a)|	archsigns/|DARA3~cx(KAR2.SZE~a)|.jpg	12C6C	12731	
o0900239	EASL0149	DARA₃~d	I	DARA3~d	archsigns/DARA3~d.jpg	1276A	12733	
o0900243	EASL0150	|DARA₃~d×KAR₂~b|	I	|DARA3~dxKAR2|	archsigns/|DARA3~dxKAR2|.jpg	12C6E	12734	
o0900247	EASL0151	|DARA₃~d2×(KAR₂~a1.ŠE~a)|	I	|DARA3~dx(KAR2.SZE~a)|	archsigns/|DARA3~dx(KAR2.SZE~a)|.jpg	12C70	12737	
o0900249	EASL0152	DARA₄~a1	I	DARA4~a1	archsigns/DARA4~a1.jpg	1276B	12738	
o0900250	EASL0153	DARA₄~a2	I	DARA4~a2	archsigns/DARA4~a2.jpg	1276C	12739	
o0900251	EASL0154	DARA₄~a3	I	DARA4~a3	archsigns/DARA4~a3.jpg	1276D	1273A	
o0900252	EASL0155	DARA₄~b	I	DARA4~b	archsigns/DARA4~b.jpg	1276E	1273B	
o0900254	EASL0156	DARA₄~c1	I	DARA4~c1	archsigns/DARA4~c1.jpg	1276F	1273C	
o0900255	EASL0157	DARA₄~c2	I	DARA4~c2	archsigns/DARA4~c2.jpg	12770	1273D	
o0900256	EASL0158	DARA₄~c3	I	DARA4~c3	archsigns/DARA4~c3.jpg	12771	1273E	
o0900257	EASL0159	DARA₄~c4	I	DARA4~c4	archsigns/DARA4~c4.jpg	12772	1273F	
o0900258	EASL0160	DARA₄~c5	I	DARA4~c5	archsigns/DARA4~c5.jpg	12773	12740	
o0900260	EASL0161	DI	I	DI	archsigns/DI.jpg	12774	12741	
o0900261	EASL0162	DI@t	I	DI@t	archsigns/DI@t.jpg	12775	12742	
o0900262	EASL0163	DIB	I	DIB	archsigns/DIB.jpg	12777	12744	
o0900264	EASL0164	DILMUN	I	DILMUN	archsigns/DILMUN.jpg	1277A	12747	
o0900269	EASL0165	DIM~a	I	DIM~a	archsigns/DIM~a.jpg	1277B	12748	
o0900273	EASL0166	|DIM~a×GU|	I	|DIM~axGU|	archsigns/|DIM~axGU|.jpg	12C71	F2C71	
o0900275	EASL0167	|DIM~a×X|	I	|DIM~axX|	archsigns/|DIM~axX|.jpg	12C72	F2C72	
o0900270	EASL0168	DIM~b	I	DIM~b	archsigns/DIM~b.jpg	1277C	12749	
o0900271	EASL0169	DIM~c	I	DIM~c	archsigns/DIM~c.jpg	1277D	1274A	
o0900276	EASL0170	DIN	I	DIN	archsigns/DIN.jpg	1277E	1274B	
o0900278	EASL0171	DIN@t	I	DIN@t	archsigns/DIN@t.jpg	1277F	1274C	
o0900281	EASL0172	|DU×1(N58@t)|	I	|DUxDISZ|	archsigns/|DUxDISZ|.jpg	12C73	1274E	
o0900282	EASL0173	DU@g	I	DU@g	archsigns/DU@g.jpg	12781	1274F	
o0900284	EASL0174	DU₆~a	I	DU6~a	archsigns/DU6~a.jpg	12783	12751	
o0900290	EASL0175	|DU₆~a~v1×1(N58)|	I	|DU6~axDISZ|	archsigns/|DU6~axDISZ|.jpg	12C74	12752	
o0900287	EASL0176	DU₆~b	I	DU6~b	archsigns/DU6~b.jpg	12784	12753	
o0900288	EASL0177	DU₆~c	I	DU6~c	archsigns/DU6~c.jpg	12785	12754	
o0900291	EASL0178	DU₇	I	DU7	archsigns/DU7.jpg	12786	12755	
o0900293	EASL0179	DU₈~a	I	DU8~a	archsigns/DU8~a.jpg	12787	12756	
o0900294	EASL0180	DU₈~b	I	DU8~b	archsigns/DU8~b.jpg	12789	12758	
o0900296	EASL0181	DU₈~c	I	DU8~c	archsigns/DU8~c.jpg	1278A	12759	
o0900303	EASL0182	|DU₈~c×HI|	I	|DU8~cxHI|	archsigns/|DU8~cxHI|.jpg	12C75	1275A	
o0900305	EASL0183	|DU₈~c×UDU~a|	I	|DU8~cxUDU~a|	archsigns/|DU8~cxUDU~a|.jpg	12C76	1275B	
o0900307	EASL0184	|DU₈~c×X|	I	|DU8~cxX|	archsigns/|DU8~cxX|.jpg	12C77	1275C	
o0900309	EASL0185	DU₈~c@g	I	DU8~c@g	archsigns/DU8~c@g.jpg	1278C	1275E	
o0900312	EASL0186	DUB~a	I	DUB~a	archsigns/DUB~a.jpg	1278D	1275F	
o0900313	EASL0187	DUB~b	I	DUB~b	archsigns/DUB~b.jpg	12792	12764	
o0900318	EASL0188	DUB~c	I	DUB~c	archsigns/DUB~c.jpg	12793	12765	
o0900319	EASL0189	DUB~d	I	DUB~d	archsigns/DUB~d.jpg	12794	12766	
o0900320	EASL0190	DUB~e	I	DUB~e	archsigns/DUB~e.jpg	12795	12767	
o0900321	EASL0191	DUB~f	I	DUB~f	archsigns/DUB~f.jpg	12796	12768	
o0900324	EASL0192	|(DUB@n~a×1(N58))~a|	I	|(DUBxDISZ)~a|	archsigns/|(DUBxDISZ)~a|.jpg	12C78	12769	
o0900326	EASL0193	|(DUB@n~a×1(N58))~b|	I	|(DUBxDISZ)~c|	archsigns/|(DUBxDISZ)~c|.jpg	12C7A	1276A	
o0900325	EASL0194	|DUB@n~b×1(N58)~a|	I	|(DUBxDISZ)~b|	archsigns/|(DUBxDISZ)~b|.jpg	12C79	1276B	
o0900329	EASL0195	DUB₂	I	DUB2	archsigns/DUB2.jpg	12797	1276C	
o0900331	EASL0196	DUG~a	I	DUG~a	DUG~a.jpg	1279A	12776	
o0900369	EASL0197	|DUG~a×HI|	I	|DUG~axHI|	archsigns/|DUG~axHI|.jpg	12C7C	F2C7C	
o0900375	EASL0198	|DUG~a×KASKAL|	I	|DUG~axKASKAL|	archsigns/|DUG~axKASKAL|.jpg	12C7D	1276E	
o0900388	EASL0199	|DUG~a×LAM~b|	I	|DUG~axLAM~b|	archsigns/|DUG~axLAM~b|.jpg	12C7E	1276F	
o0900407	EASL0200	|DUG~a×NAGA~a|	I	|DUG~axNAGA~a|	archsigns/|DUG~axNAGA~a|.jpg	12C7F	12770	
o0900447	EASL0201	|DUG~a×U₂~a|	I	|DUG~axU2~a|	archsigns/|DUG~axU2~a|.jpg	12C80	12771	
o0900448	EASL0202	|DUG~a×U₂~b|	I	|DUG~axU2~b|	archsigns/|DUG~axU2~b|.jpg	12C81	12772	
o0900460	EASL0203	|DUG~a×X|	I	|DUG~axX|	archsigns/|DUG~axX|.jpg	12C82	F2C82	
o0900394	EASL0204	|DUG~a×1(N57)|	I	|DUG~ax1(N57)|	archsigns/|DUG~ax1(N57)|.jpg	12C7B	12773	
o0900334	EASL0205	DUG~b	I	DUG~b	archsigns/DUG~b.jpg	1279C	127AD	
o0900342	EASL0206	|DUG~b×ANŠE~b|	I	|DUG~bxANSZE~b|	archsigns/|DUG~bxANSZE~b|.jpg	12C88	12778	
o0900343	EASL0207	|DUG~b×ANŠE~d|	I	|DUG~bxANSZE~d|	archsigns/|DUG~bxANSZE~d|.jpg	12C89	12779	
o0900347	EASL0208	|DUG~b×BALA~a|	I	|DUG~bxBALA~a|	archsigns/|DUG~bxBALA~a|.jpg	12C8A	1277A	
o0900349	EASL0209	|DUG~b×BIR₃~c|	I	|DUG~bxBIR3~c|	archsigns/|DUG~bxBIR3~c|.jpg	12C8B	1277B	
o0900351	EASL0210	|DUG~b×DIN|	I	|DUG~bxDIN|	archsigns/|DUG~bxDIN|.jpg	12C8D	127AF	
o0900354	EASL0211	|(DUG~b×DIN)@r|	I	|(DUG~bxDIN)@r|	archsigns/|(DUG~bxDIN)@r|.jpg	12C8E	1277D	
o0900356	EASL0212	|DUG~b×E~a|	I	|DUG~bxE~a|	archsigns/|DUG~bxE~a|.jpg	12C90	1277E	
o0900358	EASL0213	|DUG~b×GA~a~v4|	I	|DUG~bxGA~a|	archsigns/|DUG~bxGA~a|.jpg	12C91	1277F	
o0900359	EASL0214	|DUG~b×GA~b|	I	|DUG~bxGA~b|	archsigns/|DUG~bxGA~b|.jpg	12C92	12780	
o0900361	EASL0215	|DUG~b×GEŠTU~a~v2|	I	|DUG~bxGESZTU~a|	archsigns/|DUG~bxGESZTU~a|.jpg	12C93	12781	
o0900363	EASL0216	|DUG~b×GEŠTU~b|	I	|DUG~bxGESZTU~b|	archsigns/|DUG~bxGESZTU~b|.jpg	12C95	12782	
o0900365	EASL0217	|DUG~b×GI₆|	I	|DUG~bxGI6|	archsigns/|DUG~bxGI6|.jpg	12C96	12783	
o0900367	EASL0218	|DUG~b×GIŠ|	I	|DUG~bxGISZ|	archsigns/|DUG~bxGISZ|.jpg	12C97	12784	
o0900370	EASL0219	|DUG~b×HI|	I	|DUG~bxHI|	archsigns/|DUG~bxHI|.jpg	12C99	127B1	
o0900376	EASL0220	|DUG~b×KASKAL|	I	|DUG~bxKASKAL|	archsigns/|DUG~bxKASKAL|.jpg	12C9B	12786	
o0900379	EASL0221	|DUG~b×KU₆~a|	I	|DUG~bxKU6~a|	archsigns/|DUG~bxKU6~a|.jpg	12C9C	12787	
o0900381	EASL0222	|DUG~b×KUR~a|	I	|DUG~bxKUR~a|	archsigns/|DUG~bxKUR~a|.jpg	12C9D	12788	
o0900384	EASL0223	|DUG~b×(KUR~a.X)|	I	|DUG~bx(KUR~a.X)|	archsigns/|DUG~bx(KUR~a.X)|.jpg	12C9E	12789	
o0900382	EASL0224	|DUG~b×KUR~b|	I	|DUG~bxKUR~b|	archsigns/|DUG~bxKUR~b|.jpg	12C9F	1278A	
o0900386	EASL0225	|DUG~b×KUR@g~a|	I	|DUG~bxKUR@g~a|	archsigns/|DUG~bxKUR@g~a|.jpg	12CA0	1278B	
o0900389	EASL0226	|DUG~b×LAM~a|	I	|DUG~bxLAM~a|	archsigns/|DUG~bxLAM~a|.jpg	12CA1	1278C	
o0900391	EASL0227	|DUG~b×MAŠ|	I	|DUG~bxMASZ|	archsigns/|DUG~bxMASZ|.jpg	12CA3	127B3	
o0900408	EASL0228	|DUG~b×NAGA~a|	I	|DUG~bxNAGA~a|	archsigns/|DUG~bxNAGA~a|.jpg	12CA4	1278E	
o0900410	EASL0229	|DUG~b×NAM₂|	I	|DUG~bxNAM2|	archsigns/|DUG~bxNAM2|.jpg	12CA5	1278F	
o0900412	EASL0230	|DUG~b×(NI~a@g.ZATU779)|	I	|DUG~bx(NI~a@g.ZATU779)|	archsigns/|DUG~bx(NI~a@g.ZATU779)|.jpg	12CA6	12790	
o0900414	EASL0231	|DUG~b×SA~a|	I	|DUG~bxSA~a|	archsigns/|DUG~bxSA~a|.jpg	12CA7	12791	
o0900418	EASL0232	|DUG~b×SI₄~a|	I	|DUG~bxSI4~a|	archsigns/|DUG~bxSI4~a|.jpg	12CAD	12792	
o0900420	EASL0233	|DUG~b×(SI₄~a.X)|	I	|DUG~bx(SI4~a.X)|	archsigns/|DUG~bx(SI4~a.X)|.jpg	12CAE	12793	
o0900422	EASL0234	|DUG~b×SIG₂~a1|	I	|DUG~bxSIG2~a1|	archsigns/|DUG~bxSIG2~a1|.jpg	12CAF	12794	
o0900423	EASL0235	|DUG~b×SIG₂~a2|	I	|DUG~bxSIG2~a2|	archsigns/|DUG~bxSIG2~a2|.jpg	12CB0	12795	
o0900425	EASL0236	|DUG~b×SIG₇|	I	|DUG~bxSIG7|	archsigns/|DUG~bxSIG7|.jpg	12CB1	12796	
o0900427	EASL0237	|DUG~b×SUHUR|	I	|DUG~bxSUHUR|	archsigns/|DUG~bxSUHUR|.jpg	12CB2	12797	
o0900431	EASL0238	|DUG~b×ŠAH₂~a|	I	|DUG~bxSZAH2~a|	archsigns/|DUG~bxSZAH2~a|.jpg	12CA8	12798	
o0900433	EASL0239	|DUG~b×ŠE~a|	I	|DUG~bxSZE~a|	archsigns/|DUG~bxSZE~a|.jpg	12CAA	127B4	
o0900437	EASL0240	|DUG~b×(ŠE~a.NAM₂)|	I	|DUG~bx(SZE~a.NAM2)|	archsigns/|DUG~bx(SZE~a.NAM2)|.jpg	12CAC	1279A	
