o0900086	|AMAR~v2×TAR~c|	EASL0050	I	|AMARxTAR|	archsigns/|AMARxTAR|.jpg	12C5B	126CB	
o0900089	AN	EASL0051	I	AN	archsigns/AN.jpg	12711	126CD	
o0900093	ANŠE~a	EASL0052	I	ANSZE~a	archsigns/ANSZE~a.jpg	12712	126CE	
o0900094	ANŠE~b	EASL0053	I	ANSZE~b	archsigns/ANSZE~b.jpg	12713	126CF	
o0900095	ANŠE~c	EASL0054	I	ANSZE~c	archsigns/ANSZE~c.jpg	12714	126D0	
o0900096	ANŠE~e	EASL0055	I	ANSZE~e	archsigns/ANSZE~e.jpg	12715	126D1	
o0900098	ANZU₂	EASL0056	I	ANZU2	archsigns/ANZU2.jpg	12716	F2716	
o0900104	|APIN~a.APIN~a|	EASL0057	I	|APIN~a.APIN~a|	archsigns/|APIN~a.APIN~a|.jpg	12C5C	126D3	
o0900100	APIN~a	EASL0058	I	APIN~a	archsigns/APIN~a.jpg	12717	126D2	
o0900101	APIN~b	EASL0059	I	APIN~b	archsigns/APIN~b.jpg	12718	126D4	
o0900102	APIN~c	EASL0060	I	APIN~c	archsigns/APIN~c.jpg	12719	126D5	
o0900106	ARARMA₂~a	EASL0061	I	ARARMA2~a	archsigns/ARARMA2~a.jpg	1271B	126D7	
o0900108	ARARMA₂~b	EASL0062	I	ARARMA2~b	archsigns/ARARMA2~b.jpg	1271C	126D8	
o0900109	ARATTA	EASL0063	I	ARATTA	archsigns/ARATTA.jpg	1271D	126D9	
o0900110	ASAL₂	EASL0064	I	ASAL2	archsigns/ASAL2.jpg	1271E	F271E	
o0900111	ASAR	EASL0065	I	ASAR	archsigns/ASAR.jpg	1271F	126DA	
o0900112	AŠ₂	EASL0066	I	ASZ2	archsigns/ASZ2.jpg	12720	126DB	
o0900005	|A×1(N14)|	EASL0067	I	|Ax1(N14)|	archsigns/|Ax1(N14)|.jpg	12C45	12695	
o0900001	|A×AB₂|	EASL0068	I	|AxAB2|	archsigns/|AxAB2|.jpg	12C46	12691	
o0900002	|A×AN|	EASL0069	I	|AxAN|	archsigns/|AxAN|.jpg	12C47	F2C47	
o0900004	|A×EN~a~v2|	EASL0070	I	|AxEN~a|	archsigns/|AxEN~a|.jpg	12C48	12692	
o0900006	|A×ŠUBUR|	EASL0071	I	|AxSZUBUR|	archsigns/|AxSZUBUR|.jpg	12C49	12693	
o0900007	|A×ZATU672|	EASL0072	I	|AxZATU672|	archsigns/|AxZATU672|.jpg	12C4A	12694	
o0900113	AZ	EASL0073	I	AZ	archsigns/AZ.jpg	12721	126DC	
o0900114	AZU	EASL0074	I	AZU	archsigns/AZU.jpg	12722	126DD	
o0900115	BA	EASL0075	I	BA	archsigns/BA.jpg	12723	126DE	
o0900116	BAD	EASL0076	I	BAD	archsigns/BAD.jpg	12724	126DF	
o0900117	|BAD&BAD|	EASL0077	I	|BAD&BAD|	archsigns/|BAD&BAD|.jpg	12C5D	126E0	
o0900119	BAD₃~a	EASL0078	I	BAD3~a	archsigns/BAD3~a.jpg	12725	126E1	
o0900121	BAD₃~b1	EASL0079	I	BAD3~b1	archsigns/BAD3~b1.jpg	12726	126E2	
o0900122	BAD₃~b2	EASL0080	I	BAD3~b2	archsigns/BAD3~b2.jpg	12727	126E3	
o0900124	BAHAR₂~a	EASL0081	I	BAHAR2~a	archsigns/BAHAR2~a.jpg	12729	126E5	
o0900126	BAHAR₂~b	EASL0082	I	BAHAR2~b	archsigns/BAHAR2~b.jpg	1272B	126E7	
o0900128	BAHAR₂~c	EASL0083	I	BAHAR2~c	archsigns/BAHAR2~c.jpg	1272C	126E8	
o0900130	BALA~a	EASL0084	I	BALA~a	archsigns/BALA~a.jpg	1272D	126E9	
o0900131	BALA~b	EASL0085	I	BALA~b	archsigns/BALA~b.jpg	1272F	126EB	
o0900133	BALAG	EASL0086	I	BALAG	archsigns/BALAG.jpg	12731	126ED	
o0900136	BAN~a	EASL0087	I	BAN~a	archsigns/BAN~a.jpg	12734	126F0	
o0900139	BAN~b	EASL0088	I	BAN~b	archsigns/BAN~b.jpg	12735	126F1	
o0900141	BANŠUR~a	EASL0089	I	BANSZUR~a	archsigns/BANSZUR~a.jpg	12736	126F2	
o0900146	BANŠUR~a@t	EASL0090	I	BANSZUR~a@t	archsigns/BANSZUR~a@t.jpg	12737	126F3	
o0900142	BANŠUR~b1	EASL0091	I	BANSZUR~b1	archsigns/BANSZUR~b1.jpg	12738	126F4	
o0900143	BANŠUR~b2	EASL0092	I	BANSZUR~b2	archsigns/BANSZUR~b2.jpg	12739	126F5	
o0900144	BANŠUR~c	EASL0093	I	BANSZUR~c	archsigns/BANSZUR~c.jpg	1273A	126F6	
o0900148	BAPPIR~a	EASL0094	I	BAPPIR~a	archsigns/BAPPIR~a.jpg	1273B	126F7	
o0900149	BAPPIR~b	EASL0095	I	BAPPIR~b	archsigns/BAPPIR~b.jpg	1273C	126F8	
o0900150	BAPPIR~c	EASL0096	I	BAPPIR~c	archsigns/BAPPIR~c.jpg	1273D	126F9	
o0900151	BAPPIR~d	EASL0097	I	BAPPIR~d	archsigns/BAPPIR~d.jpg	1273E	126FA	
o0900152	BAPPIR~e	EASL0098	I	BAPPIR~e	archsigns/BAPPIR~e.jpg	1273F	126FB	
o0900153	BAPPIR~f	EASL0099	I	BAPPIR~f	archsigns/BAPPIR~f.jpg	12740	126FC	
o0900154	BAR	EASL0100	I	BAR	archsigns/BAR.jpg	12741	126FD	
o0900158	BARA₂~a	EASL0101	I	BARA2~a	archsigns/BARA2~a.jpg	12743	126FF	
o0900160	BARA₂~b	EASL0102	I	BARA2~b	archsigns/BARA2~b.jpg	12745	12701	
o0900162	BARA₃	EASL0103	I	BARA3	archsigns/BARA3.jpg	12746	12702	
o0900165	BIR~a	EASL0104	I	BIR~a	archsigns/BIR~a.jpg	12747	12703	
o0900166	BIR~b	EASL0105	I	BIR~b	archsigns/BIR~b.jpg	12748	12704	
o0900167	BIR~c	EASL0106	I	BIR~c	archsigns/BIR~c.jpg	12749	12705	
o0900169	BIR₃~a	EASL0107	I	BIR3~a	archsigns/BIR3~a.jpg	1274B	12707	
o0900171	BIR₃~b	EASL0108	I	BIR3~b	archsigns/BIR3~b.jpg	1274D	12709	
o0900173	BIR₃~c	EASL0109	I	BIR3~c	archsigns/BIR3~c.jpg	1274E	1270A	
o0900175	BU~a	EASL0110	I	BU~a	archsigns/BU~a.jpg	12750	12713	
o0900191	|(BU~a&BU~a).NA₂~a|	EASL0111	I	|(BU~a&BU~a).NA2~a|	archsigns/|(BU~a&BU~a).NA2~a|.jpg	12C61	12711	
o0903398	|(BU~a~v1%BU~a~v1).NA₂~a@n|	EASL0112	I	|(BU~a&BU~a).NA2~a@n|	archsigns/|(BU~a&BU~a).NA2~a@n|.jpg	12C62	12715	
o0900193	|(BU~a&BU~a).NA₂~b|	EASL0113	I	|(BU~a&BU~a).NA2~b|	archsigns/|(BU~a&BU~a).NA2~b|.jpg	12C63	F2C63	
o0900197	|(BU~a&BU~a).X|	EASL0114	I	|(BU~a&BU~a).X|	archsigns/|(BU~a&BU~a).X|.jpg	12C64	12712	
o0900199	|BU~a+DU₆~a|	EASL0115	I	|BU~a+DU6~a|	archsigns/|BU~a+DU6~a|.jpg	12C66	1270D	
o0900187	|BU~a×1(N58)|	EASL0116	I	|BU~ax1(N58)|	archsigns/|BU~ax1(N58)|.jpg	12C5E	1270F	
o0900183	|BU~a~v1×A|	EASL0117	I	|BU~axA|	archsigns/|BU~axA|.jpg	12C5F	12714	
o0900185	|BU~a×GIŠ@t|	EASL0118	I	|BU~axGISZ@t|	archsigns/|BU~axGISZ@t|.jpg	12C67	1270E	
o0900177	BU~b	EASL0119	I	BU~b	archsigns/BU~b.jpg	12751	12716	
o0900181	|BU~b.NA₂~a~v1|	EASL0120	I	|BU~b.NA2~a|	archsigns/|BU~b.NA2~a|.jpg	12C68	12717	
o0900205	BU₃	EASL0121	I	BU3	archsigns/BU3.jpg	12752	12718	
o0900206	BULUG	EASL0122	I	BULUG	archsigns/BULUG.jpg	12753	12719	
o0900207	BULUG₃	EASL0123	I	BULUG3	archsigns/BULUG3.jpg	12754	1271A	
o0900211	BUR~a	EASL0124	I	BUR~a	archsigns/BUR~a.jpg	12755	1271B	
o0900212	BUR~b	EASL0125	I	BUR~b	archsigns/BUR~b.jpg	12756	1271C	
o0900213	BUR~c	EASL0126	I	BUR~c	archsigns/BUR~c.jpg	12757	1271D	
o0900214	BUR~d	EASL0127	I	BUR~d	archsigns/BUR~d.jpg	12758	1271E	
o0900215	BUR₂	EASL0128	I	BUR2	archsigns/BUR2.jpg	12759	1271F	
o0900217	DA~a	EASL0129	I	DA~a	archsigns/DA~a.jpg	1275A	12720	
o0900222	|DA~a.LIŠ|	EASL0130	I	|DA~a.LISZ|	archsigns/|DA~a.LISZ|.jpg	12C69	12721	
o0900218	DA~b	EASL0131	I	DA~b	archsigns/DA~b.jpg	1275B	12722	
o0900219	DA~c	EASL0132	I	DA~c	archsigns/DA~c.jpg	1275C	12723	
o0900220	DA~d	EASL0133	I	DA~d	archsigns/DA~d.jpg	1275D	12724	
o0900223	DAG	EASL0134	I	DAG	archsigns/DAG.jpg	1275E	F275E	
o0900224	DAH	EASL0135	I	DAH	archsigns/DAH.jpg	1275F	12725	
o0900225	DAM	EASL0136	I	DAM	archsigns/DAM.jpg	12760	12726	
o0900226	DANNA	EASL0137	I	DANNA	archsigns/DANNA.jpg	12761	12727	
o0900228	DAR~a	EASL0138	I	DAR~a	archsigns/DAR~a.jpg	12762	12728	
o0900233	|DAR~a×A|	EASL0139	I	|DAR~axA|	archsigns/|DAR~axA|.jpg	12C6A	12729	
o0900229	DAR~b	EASL0140	I	DAR~b	archsigns/DAR~b.jpg	12763	1272A	
o0900230	DAR~c	EASL0141	I	DAR~c	archsigns/DAR~c.jpg	12764	1272B	
o0900231	DAR~d	EASL0142	I	DAR~d	archsigns/DAR~d.jpg	12765	1272C	
o0900235	DARA₃~a	EASL0143	I	DARA3~a	archsigns/DARA3~a.jpg	12766	1272D	
o0900236	DARA₃~b	EASL0144	I	DARA3~b	archsigns/DARA3~b.jpg	12767	1272E	
o0900237	DARA₃~c	EASL0145	I	DARA3~c	archsigns/DARA3~c.jpg	12769	12732	
o0900241	|DARA₃~c×KAR₂~b|	EASL0146	I	|DARA3~cxKAR2|	archsigns/|DARA3~cxKAR2|.jpg	12C6B	12730	
o0900246	|DARA₃~c×(KAR₂~c.ŠE~a)|	EASL0147	I	|DARA3~cx(KAR2.SZE~a)|	archsigns/|DARA3~cx(KAR2.SZE~a)|.jpg	12C6C	12731	
o0900239	DARA₃~d	EASL0148	I	DARA3~d	archsigns/DARA3~d.jpg	1276A	12733	
o0900243	|DARA₃~d×KAR₂~b|	EASL0149	I	|DARA3~dxKAR2|	archsigns/|DARA3~dxKAR2|.jpg	12C6E	12734	
o0900247	|DARA₃~d2×(KAR₂~a1.ŠE~a)|	EASL0150	I	|DARA3~dx(KAR2.SZE~a)|	archsigns/|DARA3~dx(KAR2.SZE~a)|.jpg	12C70	12737	
o0900249	DARA₄~a1	EASL0151	I	DARA4~a1	archsigns/DARA4~a1.jpg	1276B	12738	
o0900250	DARA₄~a2	EASL0152	I	DARA4~a2	archsigns/DARA4~a2.jpg	1276C	12739	
o0900251	DARA₄~a3	EASL0153	I	DARA4~a3	archsigns/DARA4~a3.jpg	1276D	1273A	
o0900252	DARA₄~b	EASL0154	I	DARA4~b	archsigns/DARA4~b.jpg	1276E	1273B	
o0900254	DARA₄~c1	EASL0155	I	DARA4~c1	archsigns/DARA4~c1.jpg	1276F	1273C	
o0900255	DARA₄~c2	EASL0156	I	DARA4~c2	archsigns/DARA4~c2.jpg	12770	1273D	
o0900256	DARA₄~c3	EASL0157	I	DARA4~c3	archsigns/DARA4~c3.jpg	12771	1273E	
o0900257	DARA₄~c4	EASL0158	I	DARA4~c4	archsigns/DARA4~c4.jpg	12772	1273F	
o0900258	DARA₄~c5	EASL0159	I	DARA4~c5	archsigns/DARA4~c5.jpg	12773	12740	
o0900260	DI	EASL0160	I	DI	archsigns/DI.jpg	12774	12741	
o0900261	DI@t	EASL0161	I	DI@t	archsigns/DI@t.jpg	12775	12742	
o0900262	DIB	EASL0162	I	DIB	archsigns/DIB.jpg	12777	12744	
o0900264	DILMUN	EASL0163	I	DILMUN	archsigns/DILMUN.jpg	1277A	12747	
o0900269	DIM~a	EASL0164	I	DIM~a	archsigns/DIM~a.jpg	1277B	12748	
o0900273	|DIM~a×GU|	EASL0165	I	|DIM~axGU|	archsigns/|DIM~axGU|.jpg	12C71	F2C71	
o0900275	|DIM~a×X|	EASL0166	I	|DIM~axX|	archsigns/|DIM~axX|.jpg	12C72	F2C72	
o0900270	DIM~b	EASL0167	I	DIM~b	archsigns/DIM~b.jpg	1277C	12749	
o0900271	DIM~c	EASL0168	I	DIM~c	archsigns/DIM~c.jpg	1277D	1274A	
o0900276	DIN	EASL0169	I	DIN	archsigns/DIN.jpg	1277E	1274B	
o0900278	DIN@t	EASL0170	I	DIN@t	archsigns/DIN@t.jpg	1277F	1274C	
o0900282	DU@g	EASL0171	I	DU@g	archsigns/DU@g.jpg	12781	1274F	
o0900284	DU₆~a	EASL0172	I	DU6~a	archsigns/DU6~a.jpg	12783	12751	
o0900290	|DU₆~a~v1×1(N58)|	EASL0173	I	|DU6~axDISZ|	archsigns/|DU6~axDISZ|.jpg	12C74	12752	
o0900287	DU₆~b	EASL0174	I	DU6~b	archsigns/DU6~b.jpg	12784	12753	
o0900288	DU₆~c	EASL0175	I	DU6~c	archsigns/DU6~c.jpg	12785	12754	
o0900291	DU₇	EASL0176	I	DU7	archsigns/DU7.jpg	12786	12755	
o0900293	DU₈~a	EASL0177	I	DU8~a	archsigns/DU8~a.jpg	12787	12756	
o0900294	DU₈~b	EASL0178	I	DU8~b	archsigns/DU8~b.jpg	12789	12758	
o0900296	DU₈~c	EASL0179	I	DU8~c	archsigns/DU8~c.jpg	1278A	12759	
o0900309	DU₈~c@g	EASL0180	I	DU8~c@g	archsigns/DU8~c@g.jpg	1278C	1275E	
o0900303	|DU₈~c×HI|	EASL0181	I	|DU8~cxHI|	archsigns/|DU8~cxHI|.jpg	12C75	1275A	
o0900305	|DU₈~c×UDU~a|	EASL0182	I	|DU8~cxUDU~a|	archsigns/|DU8~cxUDU~a|.jpg	12C76	1275B	
o0900307	|DU₈~c×X|	EASL0183	I	|DU8~cxX|	archsigns/|DU8~cxX|.jpg	12C77	1275C	
o0900312	DUB~a	EASL0184	I	DUB~a	archsigns/DUB~a.jpg	1278D	1275F	
o0900313	DUB~b	EASL0185	I	DUB~b	archsigns/DUB~b.jpg	12792	12764	
o0900318	DUB~c	EASL0186	I	DUB~c	archsigns/DUB~c.jpg	12793	12765	
o0900319	DUB~d	EASL0187	I	DUB~d	archsigns/DUB~d.jpg	12794	12766	
o0900320	DUB~e	EASL0188	I	DUB~e	archsigns/DUB~e.jpg	12795	12767	
o0900321	DUB~f	EASL0189	I	DUB~f	archsigns/DUB~f.jpg	12796	12768	
o0900329	DUB₂	EASL0190	I	DUB2	archsigns/DUB2.jpg	12797	1276C	
o0900324	|(DUB@n~a×1(N58))~a|	EASL0191	I	|(DUBxDISZ)~a|	archsigns/|(DUBxDISZ)~a|.jpg	12C78	12769	
o0900325	|DUB@n~b×1(N58)~a|	EASL0192	I	|(DUBxDISZ)~b|	archsigns/|(DUBxDISZ)~b|.jpg	12C79	1276B	
o0900326	|(DUB@n~a×1(N58))~b|	EASL0193	I	|(DUBxDISZ)~c|	archsigns/|(DUBxDISZ)~c|.jpg	12C7A	1276A	
o0900394	|DUG~a×1(N57)|	EASL0194	I	|DUG~ax1(N57)|	archsigns/|DUG~ax1(N57)|.jpg	12C7B	12773	
o0900369	|DUG~a×HI|	EASL0195	I	|DUG~axHI|	archsigns/|DUG~axHI|.jpg	12C7C	F2C7C	
o0900375	|DUG~a×KASKAL|	EASL0196	I	|DUG~axKASKAL|	archsigns/|DUG~axKASKAL|.jpg	12C7D	1276E	
o0900388	|DUG~a×LAM~b|	EASL0197	I	|DUG~axLAM~b|	archsigns/|DUG~axLAM~b|.jpg	12C7E	1276F	
o0900407	|DUG~a×NAGA~a|	EASL0198	I	|DUG~axNAGA~a|	archsigns/|DUG~axNAGA~a|.jpg	12C7F	12770	
o0900447	|DUG~a×U₂~a|	EASL0199	I	|DUG~axU2~a|	archsigns/|DUG~axU2~a|.jpg	12C80	12771	
o0900448	|DUG~a×U₂~b|	EASL0200	I	|DUG~axU2~b|	archsigns/|DUG~axU2~b|.jpg	12C81	12772	
o0900460	|DUG~a×X|	EASL0201	I	|DUG~axX|	archsigns/|DUG~axX|.jpg	12C82	F2C82	
o0900334	DUG~b	EASL0202	I	DUG~b	archsigns/DUG~b.jpg	1279C	127AD	
o0900476	|(DUG~b~v1&DUG~b~v1)×1(N58)|	EASL0203	I	|(DUG~b&DUG~b)x1(N58)|	archsigns/|(DUG~b&DUG~b)x1(N58)|.jpg	12C8F	127B9	
o0900395	|DUG~b×1(N57)|	EASL0204	I	|DUG~bx1(N57)|	archsigns/|DUG~bx1(N57)|.jpg	12C84	127B8	
o0900401	|DUG~b×(1(N57).KU₃~a)|	EASL0205	I	|DUG~bx(1(N57).KU3~a)|	archsigns/|DUG~bx(1(N57).KU3~a)|.jpg	12C85	127AB	
o0900403	|DUG~b×3(N57)|	EASL0206	I	|DUG~bx3(N57)|	archsigns/|DUG~bx3(N57)|.jpg	12C86	127AC	
o0900340	|DUG~b~v1×AB₂|	EASL0207	I	|DUG~bxAB2|	archsigns/|DUG~bxAB2|.jpg	12C87	127AE	
o0900342	|DUG~b×ANŠE~b|	EASL0208	I	|DUG~bxANSZE~b|	archsigns/|DUG~bxANSZE~b|.jpg	12C88	12778	
o0900343	|DUG~b×ANŠE~d|	EASL0209	I	|DUG~bxANSZE~d|	archsigns/|DUG~bxANSZE~d|.jpg	12C89	12779	
o0900347	|DUG~b×BALA~a|	EASL0210	I	|DUG~bxBALA~a|	archsigns/|DUG~bxBALA~a|.jpg	12C8A	1277A	
o0900349	|DUG~b×BIR₃~c|	EASL0211	I	|DUG~bxBIR3~c|	archsigns/|DUG~bxBIR3~c|.jpg	12C8B	1277B	
o0900351	|DUG~b×DIN|	EASL0212	I	|DUG~bxDIN|	archsigns/|DUG~bxDIN|.jpg	12C8D	127AF	
o0900354	|(DUG~b×DIN)@r|	EASL0213	I	|(DUG~bxDIN)@r|	archsigns/|(DUG~bxDIN)@r|.jpg	12C8E	1277D	
o0900356	|DUG~b×E~a|	EASL0214	I	|DUG~bxE~a|	archsigns/|DUG~bxE~a|.jpg	12C90	1277E	
o0900358	|DUG~b×GA~a~v4|	EASL0215	I	|DUG~bxGA~a|	archsigns/|DUG~bxGA~a|.jpg	12C91	1277F	
o0900359	|DUG~b×GA~b|	EASL0216	I	|DUG~bxGA~b|	archsigns/|DUG~bxGA~b|.jpg	12C92	12780	
o0900361	|DUG~b×GEŠTU~a~v2|	EASL0217	I	|DUG~bxGESZTU~a|	archsigns/|DUG~bxGESZTU~a|.jpg	12C93	12781	
o0900363	|DUG~b×GEŠTU~b|	EASL0218	I	|DUG~bxGESZTU~b|	archsigns/|DUG~bxGESZTU~b|.jpg	12C95	12782	
o0900365	|DUG~b×GI₆|	EASL0219	I	|DUG~bxGI6|	archsigns/|DUG~bxGI6|.jpg	12C96	12783	
o0900367	|DUG~b×GIŠ|	EASL0220	I	|DUG~bxGISZ|	archsigns/|DUG~bxGISZ|.jpg	12C97	12784	
o0900370	|DUG~b×HI|	EASL0221	I	|DUG~bxHI|	archsigns/|DUG~bxHI|.jpg	12C99	127B1	
o0900373	|DUG~b~v1×HI@g~a|	EASL0222	I	|DUG~bxHI@g~a|	archsigns/|DUG~bxHI@g~a|.jpg	12C9A	127B2	
o0900376	|DUG~b×KASKAL|	EASL0223	I	|DUG~bxKASKAL|	archsigns/|DUG~bxKASKAL|.jpg	12C9B	12786	
o0900379	|DUG~b×KU₆~a|	EASL0224	I	|DUG~bxKU6~a|	archsigns/|DUG~bxKU6~a|.jpg	12C9C	12787	
o0900386	|DUG~b×KUR@g~a|	EASL0225	I	|DUG~bxKUR@g~a|	archsigns/|DUG~bxKUR@g~a|.jpg	12CA0	1278B	
o0900381	|DUG~b×KUR~a|	EASL0226	I	|DUG~bxKUR~a|	archsigns/|DUG~bxKUR~a|.jpg	12C9D	12788	
o0900384	|DUG~b×(KUR~a.X)|	EASL0227	I	|DUG~bx(KUR~a.X)|	archsigns/|DUG~bx(KUR~a.X)|.jpg	12C9E	12789	
o0900382	|DUG~b×KUR~b|	EASL0228	I	|DUG~bxKUR~b|	archsigns/|DUG~bxKUR~b|.jpg	12C9F	1278A	
o0900389	|DUG~b×LAM~a|	EASL0229	I	|DUG~bxLAM~a|	archsigns/|DUG~bxLAM~a|.jpg	12CA1	1278C	
o0900391	|DUG~b×MAŠ|	EASL0230	I	|DUG~bxMASZ|	archsigns/|DUG~bxMASZ|.jpg	12CA3	127B3	
o0900408	|DUG~b×NAGA~a|	EASL0231	I	|DUG~bxNAGA~a|	archsigns/|DUG~bxNAGA~a|.jpg	12CA4	1278E	
o0900410	|DUG~b×NAM₂|	EASL0232	I	|DUG~bxNAM2|	archsigns/|DUG~bxNAM2|.jpg	12CA5	1278F	
o0900412	|DUG~b×(NI~a@g.ZATU779)|	EASL0233	I	|DUG~bx(NI~a@g.ZATU779)|	archsigns/|DUG~bx(NI~a@g.ZATU779)|.jpg	12CA6	12790	
o0900414	|DUG~b×SA~a|	EASL0234	I	|DUG~bxSA~a|	archsigns/|DUG~bxSA~a|.jpg	12CA7	12791	
o0900418	|DUG~b×SI₄~a|	EASL0235	I	|DUG~bxSI4~a|	archsigns/|DUG~bxSI4~a|.jpg	12CAD	12792	
o0900420	|DUG~b×(SI₄~a.X)|	EASL0236	I	|DUG~bx(SI4~a.X)|	archsigns/|DUG~bx(SI4~a.X)|.jpg	12CAE	12793	
o0900422	|DUG~b×SIG₂~a1|	EASL0237	I	|DUG~bxSIG2~a1|	archsigns/|DUG~bxSIG2~a1|.jpg	12CAF	12794	
o0900423	|DUG~b×SIG₂~a2|	EASL0238	I	|DUG~bxSIG2~a2|	archsigns/|DUG~bxSIG2~a2|.jpg	12CB0	12795	
o0900425	|DUG~b×SIG₇|	EASL0239	I	|DUG~bxSIG7|	archsigns/|DUG~bxSIG7|.jpg	12CB1	12796	
