U+12951	KISAL~b2	o0901116	1742
U+12952	KISAL~b2@t	o0901120	1743
U+12953	KISAL~b3	o0901117	1744
U+12954	KISIM~a	o0901122	1748
U+12955	KISIM~b	o0901123	1749
U+12959	KISIM~c	o0901127	1753
U+1295A	KIŠ	o0901128	1754
U+1295C	KIŠIK~a	o0901131	1757
U+1295D	KIŠIK~b	o0901132	1758
U+1295E	KITI	o0901133	1759
U+12960	KU~a	o0901136	1762
U+12961	KU~b1	o0901137	1763
U+12962	KU~b2	o0901138	1764
U+12963	KU₃~a	o0901142	1766
U+12964	KU₃~c	o0901143	1767
U+12965	KU₆~a	o0901145	1772
U+12967	|KU₆~a+GIŠ|	o0901151	1774
U+12968	|KU₆~a+KU₆~a|	o0901153	1775
U+12969	KU₆~a@s	o0901155	1776
U+1296A	KU₆~c	o0901146	1777
U+1296B	KU₆~d	o0901147	1778
U+1296C	KUR~a	o0901158	1783
U+1296F	KUR~b	o0901159	1786
U+12971	KUR~c	o0901160	1788
U+12973	KUR~d	o0901162	1790
U+12974	KUR@g~a	o0901169	1793
U+12975	KUR@g~b	o0901170	1794
U+12976	KUŠU₂~a	o0901172	1796
U+12977	KUŠU₂~b	o0901173	1798
U+12978	KUŠU₂~c	o0901174	1799
U+12979	KUŠU₂~d	o0901175	1800
U+1297A	KUŠU₂~e	o0901176	1801
U+1297B	KUŠU₂~f	o0901177	1802
U+1297C	LA~b	o0901179	1804
U+1297D	LA~c	o0901180	1805
U+1297E	LA~d	o0901181	1806
U+1297F	LA₂	o0901184	1808
U+12980	LAGAB~a	o0901186	1844
U+12981	|LAGAB~a×BA|	o0901191	1847
U+12982	|LAGAB~a×BIR₃~b|	o0901195	1848
U+12983	|LAGAB~a×DU₆~a~v1|	o0901197	1849
U+12984	|LAGAB~a×KAK~a|	o0901205	1851
U+12985	|LAGAB~a×KU₆~a|	o0901207	1852
U+12986	|LAGAB~a×(KU₆~a+KU₆~a)|	o0901209	1853
U+12987	|LAGAB~a×KUŠU₂~a@t|	o0901213	1854
U+12988	|LAGAB~a×LAGAB~a|	o0901217	1857
U+12989	|LAGAB~a×ME~a|	o0901219	1858
U+1298A	|LAGAB~a×NUN~b|	o0901229	1860
U+1298B	|LAGAB~a×PA~a|	o0901231	1861
U+1298C	|LAGAB~a×SI~v1|	o0901234	1863
U+1298D	|LAGAB~a×SIG₇~v1|	o0901237	1865
U+1298E	|LAGAB~a×SU~a|	o0901239	1866
U+1298F	|LAGAB~a×ŠA|	o0901243	1867
U+12990	|LAGAB~a×ŠITA~a1|	o0901245	1868
U+12991	|LAGAB~a×TI|	o0901248	1869
U+12992	|LAGAB~a×U₄|	o0901250	1870
U+12993	|LAGAB~a×UB|	o0901253	1871
U+12995	|LAGAB~a×ZATU753|	o0901258	1873
U+12996	|LAGAB~a×2(N14)|	o0901223	1874
U+F301A	|LAGAB~a×1(N58)|	o0901225	1875
U+12997	LAGAB~b	o0901187	1876
U+12998	|LAGAB~b×BANŠUR~a|	o0901193	1880
U+12999	|LAGAB~b×GAʾAR~a1|	o0901199	1881
U+1299A	|LAGAB~b×HI|	o0901201	1882
U+1299B	|LAGAB~b×KUR~e|	o0901211	1884
U+1299C	|LAGAB~b×PA~a|	o0901232	1886
U+1299D	|LAGAB~b×SUH₃|	o0901241	1887
U+1299E	|LAGAB~b×U₄|	o0901251	1888
U+1299F	|LAGAB~b&LAGAB~b|	o0901260	1889
U+129A0	LAGAR~a	o0901262	1891
U+129A1	LAGAR~a@r	o0901267	1892
U+129A2	LAGAR~b1	o0901263	1893
U+129A3	LAGAR~b2	o0901264	1894
U+129A4	LAGAR~c	o0901265	1895
U+129A5	LAHTAN₂	o0901268	1897
U+129A6	LAL₂~a	o0901270	1902
U+129A7	|LAL₂~a×EZEN~a~v1|	o0901273	1904
U+F303F	|LAL₂~a×NAGA~a|	o0901275	1905
U+129A8	|LAL₂~a×NIM~b2|	o0901277	1906
U+129A9	LAL₂~b	o0901271	1907
U+129AA	LAL₃~a	o0901279	1909
U+129AB	LAL₃~b	o0901280	1910
U+129AC	LAM~a	o0901283	1913
U+129AD	LAM~b	o0901284	1914
U+129AE	LAM~b@r	o0901290	1917
U+129AF	LAM~b@s	o0901292	1918
U+129B0	LAM~b@t	o0901294	1919
U+129B3	LI	o0901301	1923
U+129B5	LIŠ	o0901303	1925
U+129B6	LU₂	o0901304	1926
U+129B7	|LU₂×GEŠTU~c3|	o0901308	1928
U+129BA	LUGAL	o0901310	1931
U+129BC	LUM	o0901312	1934
U+129BD	MA	o0901313	1935
U+129BE	|MA×MA|	o0901316	1937
U+129BF	|MA×1(N58)|	o0901318	1938
U+129C1	|MA~v1×A|	o0901315	1940
U+129C2	MA₂	o0901320	1941
U+129C3	MAGUR~a	o0901322	1943
U+129C4	MAGUR~b	o0901323	1944
U+129C5	MAH~a	o0901325	1961
U+129C6	|MAH~a×AB₂|	o0901328	1962
U+129C7	|MAH~a×GUKKAL~a|	o0901330	1963
U+129C8	|MAH~a×KU₆~a|	o0901332	1964
U+129C9	|MAH~a×MAŠ|	o0901335	1965
U+129CA	|MAH~a×NA~a|	o0901338	1966
U+129CB	|MAH~a×(SILA₃~a×UMBIN~a)|	o0901343	1967
U+129CC	|MAH~a×TUG₂~a|	o0901345	1968
U+F3040	|MAH~a×TUN₃~c|	o0901347	1969
U+129CD	|MAH~a×UD₅~a~v1|	o0901349	1971
U+129CE	|MAH~a×UDU~a|	o0901351	1972
U+129CF	|MAH~a×UR~a|	o0901353	1973
U+129D0	|MAH~a×UTUA~a|	o0901355	1974
U+129D2	|MAH~a×ZATU659|	o0901359	1976
U+129D3	MAH~b	o0901326	1977
U+129D4	|MAH~b×KU₆~a|	o0901333	1978
U+129D5	|MAH~b×MAŠ|	o0901336	1979
U+129D6	|MAH~b×NA~a|	o0901339	1980
U+129D7	|MAH~b×SAL|	o0901341	1981
U+129D8	MAR~a	o0901361	1987
U+129D9	MAR~a@t	o0901375	1989
U+129DB	MAR~b	o0901363	1990
U+129DC	|MAR~b×(LAGAB~b.ŠE₃~v1)|	o0901367	1993
U+129DD	|MAR~b×ŠE~a|	o0901369	1994
U+F301C	MAR@g~a	o0901373	1997
U+129DF	MAŠ	o0901376	1999
U+129E0	MAŠ₂	o0901377	2000
U+129E1	MAŠ₂@g	o0901378	2001
U+129E2	ME~a	o0901380	2004
U+129E3	ME~b	o0901381	2005
U+129E4	ME₃	o0901382	2006
U+129E5	MEN~a	o0901384	2008
U+129E7	MEN~b	o0901386	2010
U+129E8	MES	o0901387	2011
U+129EA	MIR~a	o0901390	2015
U+129EB	MIR~b	o0901391	2016
U+129EC	MU	o0901392	2017
U+129ED	MUD	o0901393	2018
U+129EF	MUD₃~a	o0901396	2021
U+129F0	MUD₃~a@g	o0901401	2022
U+129F1	MUD₃~b	o0901397	2023
U+129F2	MUD₃~c	o0901398	2024
U+129F3	MUD₃~d	o0901399	2025
U+129F4	MUL	o0901404	2027
U+129F5	MUN~a1	o0901407	2029
U+129F6	MUN~a2	o0901408	2030
U+129F7	MUN~a3	o0901409	2031
U+129F8	MUN~a4	o0901410	2032
U+129F9	MUN~b	o0901411	2033
U+129FA	MUNŠUB~a	o0901413	2035
U+129FB	MUNŠUB~b	o0901414	2036
U+129FC	MUNU₃	o0901415	2037
U+129FD	MURUB₂	o0901416	2038
U+129FE	MUŠ	o0901417	2039
U+129FF	MUŠ₃~a	o0901419	2041
U+12A00	MUŠ₃~a@g	o0901424	2044
U+12A04	MUŠ₃~b	o0901422	2046
U+12A05	MUŠEN	o0901426	2048
U+12A08	|MUŠEN×1(N57)|	o0901430	2056
U+12A09	|MUŠEN×2(N57)|	o0901431	2057
U+12A0A	|MUŠEN×3(N57)|	o0901432	2058
U+12A0B	NA~a	o0901437	2133
U+12A0C	NA~b	o0901438	2134
U+12A0D	NA~c	o0901439	2135
U+12A0E	NA~d	o0901440	2136
U+12A0F	NA₂~a	o0901442	2138
U+12A11	NA₂~b1	o0901444	2142
U+12A12	NA₂~b2	o0901445	2143
U+F3074	NA₂~c	o0901446	2144
U+12A13	NAB	o0901448	2146
U+12A16	NAGA~a	o0901452	2151
U+12A17	|NAGA~a×TAK₄~a|	o0901455	2152
U+12A18	NAGA~b	o0901453	2153
U+12A19	NAGAR~a	o0901457	2155
U+12A1D	NAGAR~b	o0901461	2159
U+12A1F	NAM~a	o0901464	2162
U+12A20	NAM~b	o0901465	2163
U+12A21	NAM~c	o0901466	2164
U+12A22	NAM~d	o0901467	2165
U+12A23	NAM₂	o0901468	2166
U+12A24	|NAM₂×1(N01)|	o0901469	2167
U+12A25	NAM₂@g	o0901470	2169
U+12A26	NAM₂@t	o0901471	2170
U+12A27	NAMEŠDA	o0901472	2171
U+12A29	NANNA~a	o0901475	2174
U+12A2B	NANNA~b	o0901477	2176
U+12A2C	NANŠE~a	o0901479	2178
U+12A2D	NANŠE~b	o0901480	2179
U+12A2E	NAR	o0901481	2180
U+12A2F	NE~a	o0901483	2182
U+12A32	NE~b	o0901486	2185
U+12A33	NE~c	o0901487	2186
U+12A34	NE~d	o0901488	2187
U+12A35	NERGAL~v	o0901491	2190
U+12A36	NESAG₂~a	o0901493	2192
U+12A37	NESAG₂~b	o0901496	2194
U+12A38	NESAG₂~b@t	o0901499	2196
U+12A3A	NI~a	o0901501	2203
U+12A3C	|NI~a×1(N57)|	o0901506	2206
U+12A3D	NI~a@g	o0901512	2207
U+12A3E	NI~b	o0901502	2208
U+12A40	|NI~b×4(N57)|	o0901508	2210
U+12A41	NI₂	o0901513	2212
U+12A42	NIGIN	o0901514	2213
U+12A43	NIM~a	o0901516	2215
U+12A44	NIM~b1	o0901517	2216
U+12A45	NIM~b2	o0901518	2217
U+12A46	NIM~b3	o0901519	2218
U+12A47	NIMGIR	o0901521	2220
U+12A49	NIN	o0901524	2222
U+12A4A	NINDA₂	o0901525	2223
U+12A4B	|NINDA₂×AN|	o0901527	2227
U+12A4C	|NINDA₂×(AN.HI)|	o0901528	2228
U+12A4D	|NINDA₂×(AN.ME~a)|	o0901535	2230
U+12A4F	|NINDA₂×BA|	o0901538	2232
U+12A50	|NINDA₂×EZEN~b|	o0901540	2234
U+12A51	|NINDA₂×GAʾAR~a1|	o0901542	2236
U+12A52	|NINDA₂×GAR|	o0901543	2237
U+12A53	|NINDA₂×GIŠ|	o0901544	2238
U+12A54	|NINDA₂×GU₄|	o0901547	2239
U+12A55	|NINDA₂×HI|	o0901548	2244
U+12A56	|NINDA₂×(HI.AN.ME~a)|	o0901533	2246
U+12A57	|NINDA₂×(HI.ME~a)|	o0901530	2248
U+12A59	|NINDA₂×(HI~a1.AN.ME~a)|	o0901532	2251
U+12A5A	|NINDA₂×(HI~a1.ME~a)|	o0901531	2252
U+12A5B	|NINDA₂×KAŠ~b|	o0901553	2256
U+F3041	|NINDA₂×MAR~a|	o0901555	2258
U+12A5C	|NINDA₂×MAR~b|	o0901556	2259
U+F3042	|NINDA₂×NUN~a|	o0901564	2261
U+12A5D	|NINDA₂×U₄|	o0901567	2262
U+12A5F	|NINDA₂×(UDU~a×TAR~a)|	o0901570	2268
U+12A60	|NINDA₂×(UDU~a×TAR~b)|	o0901571	2269
U+12A62	|NINDA₂×(ZATU659×1(N01))|	o0901575	2271
U+F3043	|NINDA₂×ZATU710|	o0901576	2272
U+12A63	|NINDA₂×1(N01)|	o0901557	2273
U+12A64	|NINDA₂×2(N01)|	o0901558	2274
U+12A65	|NINDA₂×(1(N06).HI@g~a)|	o0901551	2275
U+12A66	|NINDA₂×1(N08)|	o0901560	2276
U+12A68	NINKUM	o0901577	2278
U+12A69	NINLIL	o0901578	2279
U+12A6A	NIR~a	o0901580	2282
U+12A6B	|NIR~a×AN|	o0901583	2283
U+12A6C	NIR~b	o0901581	2284
U+12A6D	NU	o0901584	2286
U+12A6E	NU@g	o0901585	2287
U+12A6F	NU₁₁	o0901586	2288
U+12A70	|NU₁₁&NU₁₁|	o0901587	2290
U+12A71	NU₁₁@t	o0901588	2291
U+12A72	NUMUN	o0901589	2292
U+12A73	NUMUN₂	o0901590	2293
U+12A74	NUN~a	o0901592	2299
U+12A75	|NUN~a+A|	o0901603	2300
U+12A76	|NUN~a+EN~a~v2|	o0901606	2302
U+12A77	|NUN~a+EN~b~v1|	o0901607	2304
U+12A78	|NUN~a+EN~d|	o0901608	2305
U+12A79	|NUN~a+NAM₂|	o0901611	2306
U+12A7A	NUN~b	o0901593	2307
U+12A7B	|NUN~b+EN~a|	o0901609	2309
U+12A7C	NUN~c	o0901594	2311
U+12A80	NUN~d	o0901598	2315
U+12A81	NUNUZ~a0	o0901613	2317
U+12A82	NUNUZ~a1	o0901614	2318
U+12A83	NUNUZ~a1@t	o0901623	2320
U+12A84	NUNUZ~a2	o0901615	2321
U+12A85	NUNUZ~b1	o0901616	2322
U+12A86	NUNUZ~b2	o0901617	2323
U+12A87	NUNUZ~c	o0901618	2324
U+12A8B	PA~a	o0901625	2330
U+12A8E	PA~b	o0901628	2333
U+12A8F	PAD~a	o0901636	2335
U+12A90	PAD~b	o0901637	2336
U+12A91	PAP~a	o0901639	2338
U+12A92	PAP~a@t	o0901643	2339
U+12A93	PAP~b	o0901640	2340
U+12A95	PIRIG~a1	o0901645	2348
U+12A96	PIRIG~a2	o0901646	2349
U+12A97	PIRIG~a3	o0901647	2350
U+12A98	PIRIG~b1	o0901648	2351
U+F3018	|PIRIG~b1+DIN|	o0901655	2352
U+12A99	|PIRIG~b1×UR₂|	o0901653	2354
U+F3044	|PIRIG~b1×1(N58@t)|	o0901651	2355
U+12A9A	PIRIG~b2	o0901649	2356
U+12A9B	PU₂	o0901656	2357
U+12A9C	RA	o0901657	2358
U+12A9D	RAD~a	o0901659	2360
U+12A9E	RAD~a@g	o0901662	2361
U+12A9F	RAD~a@t	o0901664	2362
U+12AA0	RAD~b	o0901660	2363
U+12AA1	RI₈~a	o0901668	2367
U+12AA2	RI₈~b	o0901669	2368
U+12AA3	RU	o0901670	2369
U+12AA4	RU@t	o0901672	2372
U+12AA6	SA~a	o0901674	2374
U+12AA7	SA~c	o0901675	2375
U+12AA9	SAG	o0901677	2377
U+F3011	|SAG+UKKIN~b~v1×1(N57)|	o0901693	2381
U+12AAA	|SAG×GEŠTU~a|	o0901681	2384
U+12AAF	|SAG~v1×GEŠTU~c|	o0901684	2393
U+12AB0	|SAG~v1×MA~v1|	o0901687	2394
U+12AB1	|SAG~v1×1(N14)|	o0901688	2395
U+12AB3	|SAG~v2×GEŠTU~b|	o0901683	2397
U+12AAB	SAG@g	o0901694	2398
U+12AAC	SAG@n	o0901695	2399
U+12AAD	|SAG@n×GEŠTU~b|	o0901682	2400
U+12AB4	SAGŠU	o0901696	2401
U+12AB5	SAL	o0901697	2402
x12AB5.xF300F	|SAL.HI×HI|	o0901705	2403
x12AB5.x12D75	|SAL.ZATU751~a|	o0901707	2412
U+12AB9	|SAL×1(N58)|	o0901704	2414
U+12ABA	SANGA~a	o0901709	2416
U+12ABD	SANGA~b	o0901712	2419
U+12ABF	SANGA~c	o0901714	2421
U+F3064	SANGA~e1	o0901715	2423
U+12AC0	SAR~a	o0901718	2428
U+12AC1	|SAR~a×ŠE~a|	o0901723	2429
U+12AC2	SAR~b	o0901719	2430
U+12AC3	SAR~c	o0901720	2431
U+F3046	SAR~d	o0901721	2432
U+12AC4	SI	o0901724	2433
U+F300C	|SI+AN|	o0901737	2434
U+F3048	|SI×EN~a|	o0901728	2436
U+12AC5	|SI×GU₄|	o0901729	2437
U+F3049	|SI×KU~b1|	o0901731	2439
U+F304B	|SI×SAL|	o0901733	2440
U+12AC6	|SI×ŠE₃~v1|	o0901734	2442
U+F304C	|SI×TUN₃~a|	o0901736	2444
U+F3047	|SI×1(N58)|	o0901732	2445
U+12AC8	SI₄~a	o0901739	2448
U+12AC9	SI₄~b	o0901740	2449
U+12ACA	SI₄~c	o0901741	2450
U+12ACB	SI₄~d	o0901742	2451
U+12ACD	SI₄~f	o0901744	2453
U+12ACF	SIG	o0901746	2455
U+12AD0	SIG@g	o0901749	2458
U+12AD1	SIG₂~a1	o0901751	2463
U+12AD2	SIG₂~a2	o0901752	2464
U+12AD3	SIG₂~a3	o0901753	2465
U+12AD6	SIG₂~a4	o0901756	2468
U+12AD7	SIG₂~b	o0901757	2469
U+12AD8	|SIG₂~b×1(N14)|	o0901767	2471
U+12AD9	|SIG₂~b&SIG₂~b|	o0901769	2472
U+12ADA	SIG₂~c1	o0901758	2473
U+12ADB	SIG₂~c2	o0901759	2474
U+12ADC	SIG₂~d1	o0901760	2475
U+12ADD	SIG₂~d2	o0901761	2476
U+12ADF	SIG₂~d3	o0901763	2478
U+12AE0	SIG₂~d4	o0901764	2479
U+12AE1	SIG₂~e	o0901765	2480
U+12AE2	SIG₄	o0901770	2481
U+12AE3	SIG₇	o0901771	2482
U+12AE5	SILA₃~a	o0901775	2519
U+12AE6	|SILA₃~a×A|	o0901781	2527
U+12AE7	|SILA₃~a×AMAR|	o0901783	2528
U+12AE9	|SILA₃~a×GA~a~v3|	o0901790	2532
U+12AEA	|SILA₃~a×GARA₂~a|	o0901792	2533
U+12AEB	|SILA₃~a×GEŠTU~a~v2|	o0901794	2535
U+12AEC	|SILA₃~a×GEŠTU~c3|	o0901795	2536
U+12AED	|SILA₃~a×GEŠTU~c5|	o0901796	2537
U+12AEE	|SILA₃~a×HAŠHUR|	o0901800	2538
U+12AEF	|SILA₃~a×HI|	o0901802	2539
U+12AF0	|SILA₃~a×HI@g~a|	o0901804	2540
U+12AF1	|SILA₃~a×IB~a|	o0901806	2541
U+12AF2	|SILA₃~a×KAŠ~a|	o0901808	2542
U+12AF3	|SILA₃~a×KAŠ~c|	o0901809	2543
U+12AF4	|SILA₃~a×KAŠ~d|	o0901810	2544
U+12AF5	|SILA₃~a×KU₆~a|	o0901812	2545
U+12AF6	|SILA₃~a×KUR~a|	o0901814	2546
U+12AF7	|SILA₃~a×MA~v1|	o0901816	2548
U+12AF8	|SILA₃~a×MAŠ|	o0901818	2549
U+F304A	|SILA₃~a×MUD₃~b|	o0901820	2550
U+12AF9	|SILA₃~a×NAGA~a|	o0901826	2551
U+12AFA	|SILA₃~a×NI~a|	o0901829	2552
U+12AFB	|SILA₃~a×NUN~b|	o0901834	2553
U+12AFC	|SILA₃~a×SUHUR|	o0901836	2554
U+12AFD	|SILA₃~a×SUM~a~v1|	o0901838	2556
U+12AFE	|SILA₃~a×SUM~b|	o0901839	2557
U+12AFF	|SILA₃~a×ŠE~a|	o0901841	2558
U+12B00	|SILA₃~a×ŠE~a@t|	o0901843	2559
U+12B01	|SILA₃~a×ŠU|	o0901845	2560
U+12B02	|SILA₃~a×ŠU₂~b|	o0901848	2562
U+12B04	|SILA₃~a×ZATU629~v1|	o0901852	2566
U+12B05	|SILA₃~a×ZATU646|	o0901854	2567
U+12B06	|SILA₃~a×(ZATU659.TU~c~v1)|	o0901856	2569
U+12B07	|SILA₃~a×1(N57)|	o0901822	2570
U+12B08	|SILA₃~a×1(N58)|	o0901824	2571
U+12B0A	SILA₃~b	o0901776	2574
U+12B0B	|SILA₃~b×GUG₂|	o0901798	2575
U+12B0C	|SILA₃~b×NAGA~b|	o0901827	2576
U+12B0D	|SILA₃~b×NI~b|	o0901831	2578
U+12B0E	SILA₃~c	o0901777	2579
U+12B0F	|SILA₃~c×NI~a|	o0901830	2580
U+12B10	|SILA₃~c×ŠU|	o0901846	2581
U+12B11	|SILA₃~c×ZATU687|	o0901858	2582
U+12B12	|SILA₃~d×NI~a|	o0901832	2584
U+12B13	SILA₄~a	o0901860	2586
U+12B14	SILA₄~b	o0901861	2587
U+12B15	SILA₄~c	o0901862	2588
U+12B16	SILA₄~d	o0901864	2590
U+12B17	SILANITA	o0901865	2591
U+12B18	SIMUG	o0901866	2593
U+12B1A	SIPA	o0901868	2595
U+12B1B	SU~a	o0901870	2598
U+12B1C	|SU~a×1(N58)|	o0901875	2600
U+12B1E	SU~b	o0901872	2602
U+F3079	SU~c	o0901873	2603
U+12B1F	SU₃	o0901876	2604
U+12B20	SUG	o0901878	2605
U+12B21	SUG₅	o0901879	2606
U+12B22	SUH₃	o0901880	2608
U+12B23	SUHUR	o0901881	2609
U+12B24	SUHUR@g	o0901883	2614
U+12B25	SUHUR@n	o0901884	2615
U+12B26	SUKKAL	o0901887	2617
U+12B27	SUKUD	o0901888	2619
U+12B28	|(SUKUD+SUKUD)~a|	o0901890	2622
U+12B29	|(SUKUD+SUKUD)~b|	o0901891	2624
U+12B2A	|(SUKUD+SUKUD)~d|	o0901893	2625
U+12B2B	SUKUD@g~a	o0901895	2630
U+12B2C	SUKUD@g~b	o0901896	2631
U+12B2E	SUKUD@g~c	o0901898	2633
U+12B2F	SUKUD@g~d	o0901899	2634
U+12B30	SUM~a	o0901902	2637
U+12B31	SUM~a@t	o0901906	2639
U+12B33	SUM~b	o0901904	2640
U+12B34	SUMAŠ	o0901907	2642
U+12B35	SUR	o0901908	2643
U+12B36	SUSA	o0901909	2644
U+12B37	ŠA	o0901910	2645
U+12B38	|(ŠA×HI@g~a)~a|	o0901914	2648
U+12B39	|(ŠA×HI@g~a)~b|	o0901915	2649
U+12B3A	ŠA@g	o0901916	2652
U+12B3D	ŠA₃~a1	o0901918	2655
U+12B3E	ŠA₃~a2	o0901919	2656
U+F3045	ŠA₃~a2@g	o0901924	2657
U+12B3F	ŠA₃~b	o0901920	2658
U+12B40	ŠA₃~c	o0901921	2660
U+12B41	ŠA₃~d	o0901922	2661
U+12B42	ŠAB~a	o0901926	2664
U+12B44	ŠAB~b	o0901928	2666
U+12B46	ŠAGAN	o0901930	2668
U+12B48	ŠAGINA	o0901932	2670
U+12B49	ŠAH₂~a	o0901934	2672
U+12B4A	ŠAH₂~b	o0901935	2674
U+12B4B	ŠAH₂~c	o0901936	2675
U+12B4C	ŠAKIR~a	o0901938	2677
U+12B4D	ŠAKIR~b	o0901939	2678
U+12B4E	ŠAKIR~c	o0901940	2679
U+12B4F	ŠAM₂	o0901941	2680
U+12B50	ŠANDANA~a	o0901943	2682
U+12B51	ŠANDANA~b	o0901944	2683
U+12B52	ŠE~a	o0901946	2689
U+12B56	|ŠE~a&ŠE~a|	o0901959	2701
U+12B57	ŠE~a@t	o0901961	2702
U+12B58	ŠE~b	o0901947	2706
U+12B59	ŠE~c	o0901948	2707
U+12B5A	ŠE₃	o0901962	2709
U+12B5B	ŠE₃@t	o0901964	2711
U+12B5E	ŠEG₉	o0901966	2713
U+12B5F	ŠELU	o0901967	2714
U+12B60	ŠEN~a	o0901969	2717
U+12B62	ŠEN~b	o0901971	2719
U+12B64	ŠEN~c	o0901973	2721
U+12B65	ŠEN~c@t	o0901981	2722
U+12B66	ŠEN~d	o0901974	2723
U+12B67	|ŠEN~d×A|	o0901979	2724
U+12B6A	ŠEN~e	o0901977	2727
U+12B6B	ŠENNUR~a	o0901983	2730
U+12B6C	ŠENNUR~b	o0901984	2731
U+12B6D	ŠEŠ~a	o0901986	2733
U+12B6F	ŠEŠ~b	o0901988	2735
U+12B70	ŠIDIM	o0901990	2736
U+12B71	ŠIDIM@t	o0901991	2737
U+12B72	ŠIM~a	o0901993	2739
U+12B75	ŠIM~b	o0901996	2742
U+12B76	ŠIR~a	o0901998	2744
U+12B78	ŠIR~b	o0902000	2746
U+12B7B	ŠITA~a1	o0902004	2758
U+12B7C	|ŠITA~a1×KAK~a|	o0902014	2759
U+12B7D	|ŠITA~a1×ŠU|	o0902020	2760
U+12B7E	|ŠITA~a1×ŠU₂~b|	o0902022	2762
U+12B7F	|ŠITA~a1×UDU~a|	o0902024	2763
U+12B80	|ŠITA~a1×1(N06)|	o0902016	2764
U+12B81	ŠITA~a1@g	o0902026	2765
U+12B82	ŠITA~a2	o0902005	2766
U+12B83	ŠITA~a3	o0902006	2767
U+12B84	ŠITA~b1	o0902007	2769
U+12B85	ŠITA~b1@g	o0903420	2771
U+12B86	ŠITA~b2	o0902008	2773
U+12B87	|ŠITA~b2@g×HI@g~a|	o0902012	2775
U+12B88	ŠITA~b3	o0902009	2776
U+12B89	|ŠITA~b3×NAM₂|	o0902018	2777
U+12B8A	ŠITA~b3@g	o0902028	2778
U+12B8B	|ŠITA~b3@g×1(N04)|	o0902030	2779
U+12B8C	|ŠITA~b3@g×1(N06)|	o0902032	2780
U+12B8D	ŠU	o0902033	2789
U+12B8E	|ŠU×1(N58)|	o0902034	2790
U+12B8F	|ŠU&ŠU|	o0902035	2791
U+12B90	ŠU@g	o0902036	2792
U+F3013	|ŠU₂×1(N24)|	o0902057	2813
U+12B91	ŠU₂~a	o0902039	2815
U+12B98	ŠU₂~b	o0902040	2825
U+12B9D	ŠU₁₂	o0902059	2832
U+12B9E	ŠUBUR	o0902060	2833
U+12B9F	ŠUM	o0902061	2835
U+F3017	|ŠUR₂×1(N58)|	o0902066	2837
U+12BA0	ŠUR₂~a	o0902063	2838
U+12BA1	ŠUR₂~b	o0902064	2839
U+12BA2	ŠURUPPAK~a	o0902068	2842
U+12BA4	ŠURUPPAK~b	o0902070	2844
U+12BA6	TA~a	o0902074	2848
U+12BA7	TA~b	o0902075	2849
U+12BA8	TA~c	o0902076	2850
U+12BA9	TA~d	o0902077	2851
U+12BAA	|TA~d×MAŠ|	o0902081	2852
U+12BAB	TA~e	o0902078	2853
U+12BAC	TAG~a1	o0902083	2855
U+12BAD	TAG~a1@t	o0902092	2856
U+12BAE	TAG~a2	o0902084	2857
U+12BAF	TAG~a3	o0902085	2858
U+12BB0	TAG~a4	o0902086	2859
U+12BB1	TAG~b	o0902087	2860
U+12BB2	TAG~c	o0902088	2861
U+12BB3	TAG~d	o0902089	2862
U+12BB4	TAK₄~a	o0902094	2866
U+12BB5	TAK₄~a@n	o0902098	2868
U+12BB7	TAK₄~c	o0902096	2869
U+12BB8	TAR~a	o0902100	2872
U+12BB9	TE	o0902102	2875
U+12BBA	TI	o0902103	2877
U+12BBB	TI@g	o0902105	2880
U+12BBC	TI@r	o0902106	2881
U+12BBD	TI@t	o0902107	2882
U+12BBF	TIDNUM	o0902108	2883
U+12BC0	TILLA₂	o0902109	2884
U+12BC1	TU~a	o0902111	2886
U+12BC2	TU~b	o0902112	2887
U+12BC3	TU~c	o0902114	2889
U+12BC4	TUG₂~a	o0902116	2893
U+12BC6	TUG₂~a@g	o0902123	2896
U+12BC8	TUG₂~b	o0902117	2899
U+12BC9	TUG₂~c	o0902118	2900
U+12BCA	TUG₂~d	o0902119	2901
U+12BCB	TUM~a	o0902128	2908
U+12BCC	TUM~a@g	o0902133	2909
U+12BCD	TUM~b	o0902129	2910
U+12BCE	TUM~c	o0902130	2911
U+12BCF	TUM~d	o0902131	2912
U+12BD0	TUN₃~a	o0902136	2916
U+12BD1	TUN₃~b	o0902137	2917
U+12BD2	TUN₃~c	o0902138	2918
U+12BD3	TUR	o0902139	2919
U+12BD4	TUR@g	o0902144	2923
U+12BD8	TUR₃~a	o0902146	2926
U+12BD9	TUR₃~a@n	o0902154	2928
U+12BDA	TUR₃~b	o0902147	2929
U+12BDB	TUR₃~c	o0902148	2930
U+12BDC	U₂~a	o0902156	2933
U+12BDD	U₂~b	o0902157	2934
U+12BE0	U₂~c	o0902160	2937
U+12BE1	U₄	o0902161	2938
U+F3006	|U₄+1(N24)|	o0902219	2964
U+12BF3	|U₄×1(N01)|	o0902178	2968
U+F3007	|U₄×(1(N01).1(N24))|	o0902180	2970
U+12BF5	|U₄×2(N01)|	o0902182	2972
U+12BF9	|U₄×3(N01)|	o0902186	2977
U+12BFB	|U₄×4(N01)|	o0902188	2980
U+12BFD	|U₄×5(N01)|	o0902190	2982
U+12BFF	|U₄×6(N01)|	o0902192	2984
U+12C00	|U₄×8(N01)|	o0902193	2985
